marked_states,fidelities
151,0.00022271983816043875
152,0.00022350448799735977
153,0.00022432922355501649
154,0.00022519477924255537
155,0.00022610193312481194
156,0.00022705150872218434
157,0.00022804437694091988
158,0.00022908145814253312
159,0.00023016372436183971
160,0.00023129220168394604
161,0.0002324679727914573
162,0.0002336921796942024
163,0.00023496602665485722
164,0.00023629078332510997
165,0.00023766778810832326
166,0.0002390984517661597
167,0.00024058426128824068
168,0.0002421267840457309
169,0.00024372767225171058
170,0.0002453886677534043
171,0.00024711160718376534
172,0.00024889842750260363
173,0.00025075117196044454
174,0.00025267199652162037
175,0.0002546631767868016
176,0.00025672711545927885
177,0.0002588663504039146
178,0.0002610835633527975
179,0.0002633815893173787
180,0.0002657634267732886
181,0.00026823224869122807
182,0.0002707914144954383
183,0.0002734444830403326
184,0.00027619522670613197
185,0.0002790476467259219
186,0.00028200598986959584
187,0.00028507476662496486
188,0.00028825877103306704
189,0.00029156310235377194
190,0.00029499318875943225
191,0.00029855481327904386
192,0.0003022541422435754
193,0.00030609775651539386
194,0.00031009268582170735
195,0.00031424644655442556
196,0.00031856708344775
197,0.0003230632156012106
198,0.00032774408738109464
199,0.0003326196248087614
200,0.0003377004981321212
201,0.00034299819137872256
202,0.00034852507980817084
203,0.0003542945163211557
204,0.0003603209280461175
205,0.0003666199245172746
206,0.0003732084190850671
207,0.0003801047654691385
208,0.0003873289116834116
209,0.0003949025739431766
210,0.0004028494336186614
211,0.00041119536084449165
212,0.000419968669050193
213,0.0004292004054688336
214,0.00043892468364109354
215,0.0004491790651008781
216,0.00046000499885741103
217,0.0004714483290430415
218,0.00048355988325977353
219,0.0004963961568391699
220,0.000510020111570372
221,0.0005245021116330953
222,0.0005399210247376954
223,0.00055636552314161
224,0.0005739356277054062
225,0.0005927445490420387
226,0.0006129208938701076
227,0.0006346113229562234
228,0.0006579837709669727
229,0.0006832313701513913
230,0.0007105772618478461
231,0.0007402805363290486
232,0.0007726436181529697
233,0.0008080215192088223
234,0.000846833527103847
235,0.0008895781003495141
236,0.0009368520309690175
237,0.0009893753509397874
238,0.0010480240654620835
239,0.0011138736948840902
240,0.0011882579617829676
241,0.0012728490392902156
242,0.00136976903384958
243,0.0014817475899006742
244,0.0016123490540388154
245,0.0017663070287401255
246,0.00195002907832749
247,0.00217237891018061
248,0.0024459257015286605
249,0.002789007765869272
250,0.0032292689310295243
251,0.0038099526718260676
252,0.004601462360602229
253,0.005722473439540929
254,0.007370676274660018
255,0.009762121657857645
256,0.011305108495571018
